number,Temp,Humd,Press
5043,17.54,85.11,1019.05
5044,17.54,85.11,1019.08
5045,17.54,85.11,1019.07
5046,17.54,85.11,1019.07
5047,17.54,85.11,1019.07
5048,17.54,85.11,1019.1
5049,17.54,85.11,1019.1
5050,17.54,85.11,1019.08
5051,17.54,85.11,1019.1
5052,17.54,85.11,1019.08
5053,17.54,85.11,1019.04
5054,17.54,85.11,1019.06
5055,17.55,85.1,1019.08
5056,17.55,85.11,1019.06
5057,17.55,85.11,1019.05
5058,17.54,85.1,1019.04
5059,17.54,85.11,1019.09
5060,17.54,85.11,1019.1
5061,17.55,85.11,1019.09
5062,17.55,85.11,1019.14
5063,17.54,85.11,1019.12
5064,17.55,85.11,1019.1
5065,17.55,85.11,1019.1
5066,17.55,85.11,1019.13
5067,17.55,85.11,1019.07
5068,17.55,85.1,1019.09
5069,17.55,85.11,1019.12
5070,17.55,85.11,1019.11
5071,17.56,85.11,1019.11
5072,17.55,85.11,1019.12
5073,17.55,85.11,1019.12
5074,17.55,85.11,1019.12
5075,17.55,85.11,1019.13
5076,17.55,85.11,1019.11
5077,17.55,85.11,1019.15
5078,17.55,85.11,1019.14
5079,17.55,85.11,1019.11
5080,17.55,85.11,1019.1
5081,17.55,85.11,1019.11
5082,17.55,85.1,1019.15
5083,17.56,85.11,1019.14
5084,17.55,85.11,1019.1
5085,17.55,85.11,1019.13
5086,17.56,85.11,1019.11
5087,17.56,85.11,1019.15
5088,17.56,85.11,1019.16
5089,17.55,85.11,1019.18
5090,17.56,85.11,1019.17
5091,17.55,85.11,1019.14
5092,17.55,85.11,1019.17
5093,17.56,85.11,1019.17
5094,17.56,85.1,1019.17
5095,17.56,85.11,1019.17
5096,17.56,85.1,1019.19
5097,17.57,85.11,1019.18
5098,17.56,85.1,1019.15
5099,17.57,85.1,1019.17
5100,17.56,85.1,1019.14
5101,17.56,85.11,1019.14
5102,17.56,85.1,1019.14
5103,17.56,85.1,1019.15
5104,17.57,85.1,1019.18
5105,17.56,85.1,1019.16
5106,17.56,85.1,1019.15
5107,17.56,85.11,1019.17
5108,17.56,85.11,1019.15
5109,17.56,85.11,1019.16
5110,17.57,85.11,1019.18
5111,17.57,85.11,1019.19
5112,17.57,85.1,1019.21
5113,17.57,85.11,1019.21
5114,17.57,85.1,1019.21
5115,17.57,85.1,1019.2
5116,17.56,85.1,1019.2
5117,17.57,85.11,1019.22
5118,17.57,85.11,1019.22
5119,17.56,85.1,1019.22
5120,17.57,85.1,1019.2
5121,17.57,85.1,1019.23
5122,17.57,85.11,1019.26
5123,17.57,85.11,1019.21
5124,17.56,85.1,1019.21
5125,17.56,85.1,1019.2
5126,17.57,85.11,1019.23
5127,17.57,85.1,1019.23
5128,17.56,85.11,1019.22
5129,17.56,85.1,1019.24
5130,17.57,85.11,1019.21
5131,17.57,85.11,1019.23
5132,17.57,85.11,1019.23
5133,17.57,85.11,1019.21
5134,17.57,85.11,1019.22
5135,17.57,85.11,1019.19
5136,17.57,85.11,1019.23
5137,17.57,85.11,1019.18
5138,17.57,85.11,1019.18
5139,17.57,85.11,1019.2
5140,17.57,85.11,1019.22
5141,17.57,85.11,1019.21
5142,17.57,85.11,1019.19
5143,17.57,85.11,1019.18
5144,17.57,85.11,1019.18
5145,17.57,85.11,1019.19
5146,17.58,85.11,1019.19
5147,17.57,85.11,1019.16
5148,17.57,85.11,1019.21
5149,17.58,85.11,1019.18
5150,17.58,85.11,1019.22
5151,17.57,85.11,1019.18
5152,17.57,85.11,1019.19
5153,17.57,85.11,1019.19
5154,17.58,85.11,1019.2
5155,17.58,85.11,1019.18
5156,17.58,85.11,1019.19
5157,17.58,85.11,1019.22
5158,17.58,85.11,1019.23
5159,17.58,85.11,1019.22
5160,17.58,85.11,1019.24
5161,17.58,85.11,1019.21
5162,17.58,85.11,1019.25
5163,17.58,85.11,1019.25
5164,17.58,85.11,1019.2
5165,17.58,85.11,1019.24
5166,17.58,85.11,1019.23
5167,17.58,85.11,1019.22
5168,17.58,85.11,1019.27
5169,17.58,85.11,1019.24
5170,17.58,85.11,1019.24
5171,17.58,85.11,1019.26
5172,17.58,85.11,1019.24
5173,17.58,85.11,1019.23
5174,17.58,85.11,1019.24
5175,17.58,85.11,1019.2
5176,17.58,85.11,1019.25
5177,17.58,85.11,1019.25
5178,17.58,85.11,1019.23
5179,17.58,85.11,1019.24
5180,17.59,85.11,1019.26
5181,17.58,85.1,1019.26
5182,17.58,85.11,1019.23
5183,17.58,85.1,1019.26
5184,17.58,85.11,1019.23
5185,17.58,85.11,1019.22
5186,17.58,85.11,1019.23
5187,17.58,85.11,1019.25
5188,17.58,85.11,1019.22
5189,17.58,85.11,1019.2
5190,17.58,85.11,1019.22
5191,17.58,85.11,1019.24
5192,17.59,85.11,1019.27
5193,17.58,85.11,1019.26
5194,17.58,85.11,1019.24
5195,17.58,85.11,1019.26
5196,17.58,85.11,1019.27
5197,17.58,85.11,1019.31
5198,17.59,85.11,1019.29
5199,17.59,85.11,1019.29
5200,17.58,85.11,1019.26
5201,17.59,85.11,1019.35
5202,17.59,85.11,1019.33
5203,17.59,85.11,1019.34
5204,17.59,85.11,1019.33
5205,17.59,85.11,1019.34
5206,17.59,85.11,1019.38
5207,17.6,85.11,1019.35
5208,17.59,85.11,1019.4
5209,17.59,85.11,1019.39
5210,17.58,85.11,1019.38
5211,17.59,85.11,1019.34
5212,17.59,85.11,1019.35
5213,17.58,85.11,1019.36
5214,17.6,85.11,1019.36
5215,17.59,85.11,1019.38
5216,17.59,85.11,1019.37
5217,17.59,85.11,1019.38
5218,17.59,85.11,1019.39
5219,17.59,85.11,1019.37
5220,17.59,85.11,1019.37
5221,17.59,85.11,1019.37
5222,17.59,85.11,1019.38
5223,17.59,85.11,1019.39
5224,17.59,85.11,1019.41
5225,17.59,85.11,1019.41
5226,17.59,85.11,1019.39
5227,17.58,85.11,1019.37
5228,17.6,85.1,1019.38
5229,17.59,85.11,1019.36
5230,17.59,85.1,1019.34
5231,17.6,85.11,1019.34
5232,17.6,85.11,1019.39
5233,17.6,85.1,1019.4
5234,17.59,85.11,1019.39
5235,17.6,85.11,1019.42
5236,17.59,85.11,1019.43
5237,17.6,85.11,1019.42
5238,17.6,85.11,1019.43
5239,17.6,85.11,1019.4
5240,17.59,85.11,1019.39
5241,17.6,85.11,1019.39
5242,17.59,85.11,1019.4
5243,17.6,85.11,1019.39
5244,17.59,85.11,1019.42
5245,17.6,85.11,1019.49
5246,17.6,85.11,1019.44
5247,17.6,85.11,1019.41
5248,17.6,85.11,1019.44
5249,17.61,85.11,1019.46
5250,17.6,85.11,1019.46
5251,17.6,85.11,1019.47
5252,17.6,85.11,1019.47
5253,17.6,85.11,1019.49
5254,17.6,85.11,1019.5
5255,17.61,85.11,1019.51
5256,17.6,85.11,1019.52
5257,17.6,85.11,1019.51
5258,17.6,85.11,1019.52
5259,17.6,85.11,1019.52
5260,17.6,85.11,1019.54
5261,17.6,85.11,1019.52
5262,17.61,85.11,1019.52
5263,17.61,85.11,1019.58
5264,17.61,85.11,1019.51
5265,17.6,85.11,1019.51
5266,17.61,85.11,1019.56
5267,17.61,85.11,1019.49
5268,17.6,85.11,1019.47
5269,17.61,85.11,1019.52
5270,17.62,85.11,1019.51
5271,17.61,85.11,1019.5
5272,17.61,85.11,1019.53
5273,17.61,85.11,1019.54
5274,17.62,85.11,1019.54
5275,17.61,85.11,1019.55
5276,17.61,85.11,1019.52
5277,17.61,85.11,1019.49
5278,17.61,85.11,1019.49
5279,17.61,85.11,1019.49
5280,17.61,85.11,1019.5
5281,17.61,85.11,1019.48
5282,17.61,85.11,1019.51
5283,17.62,85.1,1019.54
5284,17.61,85.11,1019.53
5285,17.61,85.11,1019.53
5286,17.61,85.11,1019.55
5287,17.61,85.11,1019.54
5288,17.62,85.11,1019.53
5289,17.61,85.11,1019.54
5290,17.61,85.11,1019.54
5291,17.61,85.11,1019.54
5292,17.61,85.11,1019.55
5293,17.61,85.1,1019.51
5294,17.61,85.11,1019.55
5295,17.61,85.11,1019.55
5296,17.61,85.11,1019.56
5297,17.62,85.11,1019.55
5298,17.62,85.11,1019.55
5299,17.61,85.1,1019.53
5300,17.62,85.11,1019.57
5301,17.61,85.11,1019.56
5302,17.61,85.11,1019.54
5303,17.61,85.11,1019.5
5304,17.61,85.11,1019.51
5305,17.61,85.11,1019.52
5306,17.62,85.11,1019.57
5307,17.62,85.09,1019.57
5308,17.62,85.11,1019.55
5309,17.61,85.11,1019.54
5310,17.62,85.11,1019.58
5311,17.62,85.11,1019.56
5312,17.63,85.12,1019.57
5313,17.62,85.11,1019.56
5314,17.63,85.1,1019.6
5315,17.62,85.11,1019.54
5316,17.62,85.12,1019.57
5317,17.63,85.1,1019.55
5318,17.63,85.11,1019.57
5319,17.63,85.1,1019.58
5320,17.62,85.11,1019.53
5321,17.63,85.1,1019.56
5322,17.62,85.1,1019.55
5323,17.63,85.1,1019.57
5324,17.63,85.1,1019.56
5325,17.63,85.11,1019.55
5326,17.63,85.11,1019.55
5327,17.63,85.11,1019.55
5328,17.63,85.11,1019.54
5329,17.63,85.11,1019.53
5330,17.62,85.12,1019.52
5331,17.63,85.1,1019.55
5332,17.63,85.11,1019.53
5333,17.62,85.1,1019.55
5334,17.63,85.11,1019.53
5335,17.63,85.11,1019.59
5336,17.63,85.11,1019.59
5337,17.63,85.1,1019.55
5338,17.64,85.11,1019.59
5339,17.63,85.11,1019.57
5340,17.63,85.11,1019.6
5341,17.64,85.11,1019.55
5342,17.64,85.11,1019.56
5343,17.64,85.11,1019.57
5344,17.64,85.11,1019.59
5345,17.64,85.11,1019.58
5346,17.64,85.11,1019.59
5347,17.63,85.11,1019.54
5348,17.63,85.11,1019.56
5349,17.64,85.11,1019.55
5350,17.64,85.11,1019.56
5351,17.64,85.11,1019.52
5352,17.63,85.11,1019.52
5353,17.63,85.11,1019.53
5354,17.63,85.11,1019.56
5355,17.63,85.11,1019.52
5356,17.64,85.11,1019.54
5357,17.64,85.11,1019.56
5358,17.63,85.11,1019.55
5359,17.64,85.11,1019.52
5360,17.64,85.11,1019.55
5361,17.64,85.11,1019.55
5362,17.64,85.11,1019.55
5363,17.63,85.11,1019.56
5364,17.64,85.11,1019.59
5365,17.65,85.11,1019.57
5366,17.63,85.11,1019.54
5367,17.64,85.11,1019.56
5368,17.64,85.11,1019.59
5369,17.64,85.11,1019.52
5370,17.64,85.11,1019.53
5371,17.64,85.11,1019.5
5372,17.64,85.11,1019.56
5373,17.64,85.11,1019.56
5374,17.64,85.11,1019.55
5375,17.64,85.11,1019.55
5376,17.64,85.11,1019.53
5377,17.64,85.11,1019.52
5378,17.64,85.11,1019.55
5379,17.64,85.11,1019.52
5380,17.64,85.11,1019.58
5381,17.64,85.11,1019.54
5382,17.64,85.11,1019.54
5383,17.64,85.11,1019.57
5384,17.64,85.11,1019.55
5385,17.64,85.11,1019.57
5386,17.64,85.11,1019.55
5387,17.64,85.11,1019.57
5388,17.64,85.11,1019.56
5389,17.64,85.11,1019.57
5390,17.64,85.11,1019.58
5391,17.64,85.11,1019.57
5392,17.65,85.11,1019.56
5393,17.65,85.11,1019.55
5394,17.64,85.11,1019.57
5395,17.65,85.1,1019.58
5396,17.64,85.11,1019.58
5397,17.64,85.1,1019.57
5398,17.65,85.11,1019.6
5399,17.65,85.11,1019.56
5400,17.65,85.11,1019.56
5401,17.65,85.11,1019.53
5402,17.65,85.11,1019.57
5403,17.65,85.11,1019.57
5404,17.64,85.11,1019.56
5405,17.65,85.11,1019.57
5406,17.65,85.11,1019.57
5407,17.65,85.11,1019.58
5408,17.65,85.11,1019.59
5409,17.65,85.11,1019.56
5410,17.65,85.11,1019.54
5411,17.65,85.11,1019.53
5412,17.65,85.11,1019.57
5413,17.66,85.11,1019.63
5414,17.65,85.11,1019.58
5415,17.65,85.11,1019.59
5416,17.65,85.11,1019.57
5417,17.66,85.11,1019.62
5418,17.65,85.11,1019.59
5419,17.65,85.11,1019.57
5420,17.66,85.11,1019.6
5421,17.66,85.11,1019.65
5422,17.65,85.11,1019.6
5423,17.65,85.11,1019.59
5424,17.65,85.11,1019.54
5425,17.65,85.11,1019.54
5426,17.66,85.1,1019.57
5427,17.65,85.11,1019.52
5428,17.66,85.11,1019.57
5429,17.65,85.11,1019.55
5430,17.66,85.11,1019.55
5431,17.66,85.11,1019.55
5432,17.66,85.11,1019.51
5433,17.65,85.11,1019.53
5434,17.66,85.11,1019.54
5435,17.66,85.11,1019.56
5436,17.66,85.1,1019.56
5437,17.66,85.11,1019.54
5438,17.66,85.11,1019.57
5439,17.66,85.11,1019.57
5440,17.66,85.11,1019.58
5441,17.67,85.11,1019.56
5442,17.67,85.09,1019.54
5443,17.67,85.11,1019.53
5444,17.66,85.11,1019.52
5445,17.66,85.09,1019.54
5446,17.66,85.11,1019.52
5447,17.66,85.1,1019.52
5448,17.66,85.1,1019.51
5449,17.67,85.1,1019.52
5450,17.67,85.1,1019.52
5451,17.66,85.11,1019.53
5452,17.66,85.1,1019.52
5453,17.66,85.11,1019.49
5454,17.67,85.11,1019.5
5455,17.67,85.1,1019.51
5456,17.67,85.1,1019.53
5457,17.67,85.1,1019.51
5458,17.67,85.1,1019.55
5459,17.67,85.1,1019.55
5460,17.67,85.11,1019.5
5461,17.67,85.11,1019.52
5462,17.67,85.1,1019.49
5463,17.68,85.1,1019.55
5464,17.67,85.1,1019.52
5465,17.67,85.1,1019.53
5466,17.67,85.1,1019.57
5467,17.67,85.11,1019.53
5468,17.67,85.1,1019.54
5469,17.67,85.1,1019.53
5470,17.67,85.1,1019.49
5471,17.67,85.1,1019.53
5472,17.68,85.1,1019.52
5473,17.67,85.1,1019.55
5474,17.67,85.1,1019.53
5475,17.67,85.11,1019.56
5476,17.67,85.1,1019.55
5477,17.67,85.1,1019.54
5478,17.67,85.1,1019.51
5479,17.67,85.1,1019.52
5480,17.67,85.11,1019.52
5481,17.67,85.1,1019.53
5482,17.68,85.1,1019.58
5483,17.67,85.1,1019.58
5484,17.68,85.1,1019.54
5485,17.67,85.1,1019.52
5486,17.67,85.1,1019.55
5487,17.68,85.1,1019.55
5488,17.68,85.11,1019.55
5489,17.68,85.11,1019.58
5490,17.68,85.12,1019.55
5491,17.68,85.11,1019.56
5492,17.67,85.1,1019.59
5493,17.68,85.1,1019.56
5494,17.68,85.11,1019.55
5495,17.68,85.11,1019.55
5496,17.69,85.12,1019.56
5497,17.68,85.1,1019.57
5498,17.68,85.11,1019.59
5499,17.68,85.1,1019.57
5500,17.68,85.1,1019.54
5501,17.68,85.11,1019.59
5502,17.68,85.11,1019.58
5503,17.68,85.11,1019.61
5504,17.68,85.11,1019.59
5505,17.69,85.11,1019.57
5506,17.68,85.11,1019.58
5507,17.68,85.11,1019.62
5508,17.69,85.11,1019.61
5509,17.68,85.1,1019.58
5510,17.68,85.1,1019.58
5511,17.68,85.12,1019.6
5512,17.68,85.11,1019.57
5513,17.68,85.11,1019.61
5514,17.69,85.11,1019.58
5515,17.68,85.11,1019.58
5516,17.68,85.11,1019.59
5517,17.68,85.11,1019.6
5518,17.69,85.11,1019.58
5519,17.68,85.11,1019.58
5520,17.68,85.1,1019.54
5521,17.69,85.11,1019.61
5522,17.69,85.11,1019.58
5523,17.68,85.1,1019.56
5524,17.69,85.11,1019.58
5525,17.69,85.11,1019.57
5526,17.69,85.11,1019.58
5527,17.68,85.11,1019.59
5528,17.69,85.11,1019.6
5529,17.69,85.11,1019.61
5530,17.69,85.11,1019.59
5531,17.69,85.11,1019.6
5532,17.7,85.11,1019.59
5533,17.69,85.11,1019.61
5534,17.69,85.11,1019.58
5535,17.69,85.11,1019.6
5536,17.7,85.11,1019.62
5537,17.7,85.11,1019.62
5538,17.7,85.11,1019.61
5539,17.7,85.11,1019.64
5540,17.69,85.11,1019.61
5541,17.7,85.11,1019.63
5542,17.7,85.11,1019.67
5543,17.7,85.11,1019.63
5544,17.7,85.11,1019.62
5545,17.7,85.11,1019.62
5546,17.69,85.11,1019.63
5547,17.7,85.11,1019.62
5548,17.7,85.11,1019.61
5549,17.7,85.11,1019.61
5550,17.7,85.11,1019.6
5551,17.7,85.11,1019.59
5552,17.7,85.11,1019.64
5553,17.69,85.11,1019.61
5554,17.7,85.11,1019.63
5555,17.7,85.11,1019.64
5556,17.7,85.11,1019.59
5557,17.69,85.1,1019.62
5558,17.7,85.1,1019.61
5559,17.69,85.11,1019.64
5560,17.7,85.11,1019.63
5561,17.7,85.11,1019.63
5562,17.7,85.11,1019.65
5563,17.7,85.11,1019.61
5564,17.7,85.11,1019.62
5565,17.7,85.1,1019.6
5566,17.7,85.11,1019.59
5567,17.7,85.11,1019.59
5568,17.7,85.11,1019.61
5569,17.7,85.11,1019.62
5570,17.71,85.1,1019.63
5571,17.7,85.1,1019.64
5572,17.7,85.1,1019.62
5573,17.7,85.1,1019.63
5574,17.71,85.11,1019.63
5575,17.71,85.11,1019.59
5576,17.7,85.1,1019.63
5577,17.7,85.11,1019.62
5578,17.7,85.11,1019.62
5579,17.7,85.11,1019.62
5580,17.71,85.11,1019.6
5581,17.7,85.11,1019.6
5582,17.7,85.11,1019.62
5583,17.71,85.11,1019.64
5584,17.7,85.11,1019.62
5585,17.71,85.1,1019.63
5586,17.71,85.11,1019.62
5587,17.7,85.11,1019.61
5588,17.7,85.11,1019.66
5589,17.7,85.11,1019.67
5590,17.71,85.1,1019.64
5591,17.7,85.11,1019.66
5592,17.71,85.1,1019.62
5593,17.71,85.11,1019.62
5594,17.71,85.1,1019.65
5595,17.7,85.1,1019.67
5596,17.71,85.1,1019.64
5597,17.71,85.11,1019.64
5598,17.7,85.11,1019.63
5599,17.71,85.1,1019.63
5600,17.71,85.1,1019.62
5601,17.71,85.1,1019.63
5602,17.71,85.11,1019.61
5603,17.71,85.11,1019.61
5604,17.71,85.11,1019.63
5605,17.71,85.11,1019.6
5606,17.72,85.11,1019.65
5607,17.71,85.1,1019.63
5608,17.72,85.1,1019.64
5609,17.71,85.1,1019.62
5610,17.71,85.11,1019.62
5611,17.71,85.11,1019.62
5612,17.72,85.11,1019.62
5613,17.72,85.1,1019.64
5614,17.72,85.11,1019.63
5615,17.71,85.1,1019.63
5616,17.71,85.11,1019.62
5617,17.72,85.1,1019.68
5618,17.71,85.11,1019.65
5619,17.72,85.1,1019.63
5620,17.71,85.11,1019.62
5621,17.72,85.11,1019.65
5622,17.72,85.1,1019.59
5623,17.72,85.1,1019.63
5624,17.72,85.1,1019.62
5625,17.72,85.1,1019.64
5626,17.72,85.1,1019.65
5627,17.72,85.11,1019.59
5628,17.72,85.1,1019.63
5629,17.72,85.11,1019.61
5630,17.72,85.11,1019.64
5631,17.72,85.1,1019.63
5632,17.72,85.11,1019.63
5633,17.72,85.1,1019.62
5634,17.72,85.11,1019.61
5635,17.72,85.1,1019.66
5636,17.72,85.11,1019.61
5637,17.72,85.11,1019.66
5638,17.72,85.1,1019.63
5639,17.72,85.1,1019.63
5640,17.72,85.1,1019.59
5641,17.72,85.1,1019.56
5642,17.73,85.1,1019.57
5643,17.72,85.1,1019.57
5644,17.72,85.1,1019.54
5645,17.72,85.1,1019.58
5646,17.73,85.1,1019.62
5647,17.73,85.1,1019.59
5648,17.73,85.1,1019.59
5649,17.73,85.12,1019.62
5650,17.72,85.1,1019.59
5651,17.73,85.1,1019.61
5652,17.73,85.1,1019.6
5653,17.72,85.1,1019.58
5654,17.73,85.1,1019.59
5655,17.73,85.1,1019.6
5656,17.73,85.1,1019.6
5657,17.73,85.1,1019.6
5658,17.72,85.1,1019.59
5659,17.73,85.1,1019.61
5660,17.73,85.1,1019.61
5661,17.72,85.1,1019.63
5662,17.73,85.1,1019.6
5663,17.73,85.1,1019.59
5664,17.74,85.1,1019.61
5665,17.73,85.1,1019.57
5666,17.73,85.1,1019.58
5667,17.73,85.1,1019.59
5668,17.73,85.1,1019.6
5669,17.73,85.1,1019.6
5670,17.74,85.1,1019.64
5671,17.73,85.1,1019.61
5672,17.73,85.1,1019.58
5673,17.74,85.1,1019.6
5674,17.73,85.1,1019.62
5675,17.74,85.1,1019.64
5676,17.73,85.1,1019.6
5677,17.73,85.1,1019.63
5678,17.73,85.1,1019.61
5679,17.74,85.1,1019.64
5680,17.73,85.09,1019.61
5681,17.74,85.1,1019.66
5682,17.73,85.1,1019.64
5683,17.74,85.1,1019.65
5684,17.74,85.1,1019.66
5685,17.74,85.1,1019.66
5686,17.74,85.11,1019.66
5687,17.74,85.1,1019.66
5688,17.74,85.11,1019.69
5689,17.74,85.1,1019.68
5690,17.73,85.1,1019.69
5691,17.74,85.1,1019.69
5692,17.74,85.09,1019.71
5693,17.74,85.11,1019.69
5694,17.74,85.09,1019.72
5695,17.74,85.1,1019.68
5696,17.74,85.11,1019.69
5697,17.74,85.1,1019.7
5698,17.74,85.1,1019.71
5699,17.74,85.11,1019.7
5700,17.74,85.1,1019.7
5701,17.74,85.09,1019.74
5702,17.74,85.1,1019.74
5703,17.74,85.11,1019.71
5704,17.74,85.1,1019.74
5705,17.74,85.1,1019.76
5706,17.74,85.11,1019.76
5707,17.74,85.1,1019.76
5708,17.74,85.1,1019.78
5709,17.74,85.1,1019.75
5710,17.74,85.1,1019.78
5711,17.75,85.1,1019.82
5712,17.75,85.1,1019.78
5713,17.75,85.1,1019.79
5714,17.74,85.1,1019.73
5715,17.75,85.1,1019.75
5716,17.75,85.1,1019.78
5717,17.75,85.1,1019.75
5718,17.75,85.1,1019.77
5719,17.75,85.1,1019.77
5720,17.75,85.1,1019.75
5721,17.75,85.11,1019.75
5722,17.75,85.1,1019.75
5723,17.75,85.11,1019.79
5724,17.75,85.1,1019.77
5725,17.75,85.11,1019.78
5726,17.75,85.1,1019.81
5727,17.75,85.11,1019.78
5728,17.75,85.1,1019.8
5729,17.76,85.1,1019.8
5730,17.75,85.1,1019.77
5731,17.75,85.1,1019.77
5732,17.75,85.1,1019.77
5733,17.75,85.1,1019.76
5734,17.76,85.1,1019.77
5735,17.76,85.1,1019.81
5736,17.75,85.1,1019.79
5737,17.75,85.1,1019.83
5738,17.76,85.1,1019.8
5739,17.76,85.11,1019.82
5740,17.76,85.09,1019.76
5741,17.76,85.1,1019.81
5742,17.76,85.08,1019.79
5743,17.76,85.1,1019.75
5744,17.75,85.1,1019.76
5745,17.76,85.1,1019.82
5746,17.76,85.09,1019.8
5747,17.75,85.1,1019.79
5748,17.75,85.11,1019.81
5749,17.76,85.1,1019.79
5750,17.76,85.1,1019.84
5751,17.76,85.09,1019.82
5752,17.75,85.09,1019.84
5753,17.77,85.1,1019.85
5754,17.76,85.1,1019.82
5755,17.77,85.1,1019.85
5756,17.77,85.1,1019.85
5757,17.76,85.1,1019.82
5758,17.76,85.1,1019.84
5759,17.75,85.1,1019.82
5760,17.76,85.1,1019.86
5761,17.75,85.1,1019.83
5762,17.76,85.1,1019.85
5763,17.76,85.09,1019.86
5764,17.76,85.09,1019.86
5765,17.77,85.09,1019.9
5766,17.76,85.1,1019.9
5767,17.76,85.09,1019.87
5768,17.77,85.09,1019.85
5769,17.77,85.1,1019.87
5770,17.77,85.1,1019.87
5771,17.77,85.09,1019.87
5772,17.76,85.1,1019.89
5773,17.77,85.1,1019.88
5774,17.77,85.1,1019.91
5775,17.77,85.1,1019.9
5776,17.77,85.1,1019.92
5777,17.76,85.09,1019.88
5778,17.77,85.1,1019.9
5779,17.77,85.09,1019.91
5780,17.77,85.1,1019.9
5781,17.78,85.1,1019.93
5782,17.77,85.09,1019.92
5783,17.77,85.1,1019.93
5784,17.77,85.1,1019.89
5785,17.77,85.1,1019.9
5786,17.77,85.1,1019.91
5787,17.77,85.09,1019.94
5788,17.77,85.09,1019.97
5789,17.77,85.1,1019.95
5790,17.77,85.1,1019.94
5791,17.77,85.1,1019.95
5792,17.77,85.1,1019.95
5793,17.77,85.1,1019.97
5794,17.77,85.1,1019.98
5795,17.77,85.1,1019.97
5796,17.78,85.1,1019.99
5797,17.78,85.1,1019.99
5798,17.78,85.1,1020
5799,17.77,85.1,1019.99
5800,17.78,85.1,1019.99
5801,17.78,85.1,1019.95
5802,17.78,85.1,1019.98
5803,17.78,85.1,1019.98
5804,17.78,85.08,1019.98
5805,17.78,85.1,1020.01
5806,17.77,85.1,1020
5807,17.77,85.09,1020
5808,17.78,85.09,1020.03
5809,17.77,85.09,1019.98
5810,17.77,85.1,1019.98
5811,17.78,85.1,1020
5812,17.78,85.1,1019.96
5813,17.78,85.1,1019.99
5814,17.78,85.09,1019.96
5815,17.78,85.1,1019.98
5816,17.78,85.09,1020
5817,17.78,85.09,1019.99
5818,17.78,85.09,1019.96
5819,17.78,85.09,1019.98
5820,17.78,85.09,1019.95
5821,17.78,85.1,1019.96
5822,17.79,85.1,1019.96
5823,17.78,85.09,1019.99
5824,17.78,85.09,1019.96
5825,17.78,85.09,1020
5826,17.78,85.09,1019.97
5827,17.78,85.09,1020.01
5828,17.79,85.09,1020.01
5829,17.78,85.09,1019.99
5830,17.79,85.09,1020.01
5831,17.78,85.09,1019.99
5832,17.79,85.09,1019.99
5833,17.78,85.09,1020
5834,17.78,85.09,1020.01
5835,17.78,85.1,1020.01
5836,17.79,85.11,1019.99
5837,17.79,85.1,1020.01
5838,17.79,85.1,1020.04
5839,17.78,85.09,1020.01
5840,17.78,85.09,1020
5841,17.78,85.09,1020.04
5842,17.79,85.1,1020.02
5843,17.78,85.09,1020.01
5844,17.78,85.09,1020.03
5845,17.79,85.1,1020.03
5846,17.78,85.09,1020.03
5847,17.79,85.09,1020.03
5848,17.78,85.09,1019.98
5849,17.79,85.09,1020.01
5850,17.78,85.09,1019.98
5851,17.78,85.09,1019.96
5852,17.78,85.09,1020
5853,17.78,85.09,1020.01
5854,17.78,85.09,1019.97
5855,17.78,85.09,1019.99
5856,17.79,85.09,1019.98
5857,17.79,85.09,1019.96
5858,17.79,85.1,1020.01
5859,17.79,85.09,1020.01
5860,17.79,85.09,1019.97
5861,17.79,85.1,1019.98
5862,17.79,85.09,1019.98
5863,17.79,85.1,1019.98
5864,17.78,85.09,1020.01
5865,17.79,85.1,1020
5866,17.79,85.1,1020.03
5867,17.79,85.1,1020.01
5868,17.8,85.1,1020.03
5869,17.79,85.1,1020.03
5870,17.8,85.1,1020.04
5871,17.79,85.1,1020.04
5872,17.8,85.1,1020.06
5873,17.79,85.1,1020.02
5874,17.79,85.1,1020.05
5875,17.79,85.1,1020.01
5876,17.8,85.1,1020.06
5877,17.8,85.1,1020.1
5878,17.8,85.1,1020.08
5879,17.79,85.1,1020.05
5880,17.8,85.1,1020.09
5881,17.8,85.1,1020.07
5882,17.8,85.1,1020.09
5883,17.8,85.1,1020.12
5884,17.79,85.1,1020.09
5885,17.8,85.1,1020.12
5886,17.79,85.1,1020.12
5887,17.79,85.1,1020.12
5888,17.8,85.1,1020.14
5889,17.8,85.1,1020.14
5890,17.8,85.1,1020.13
5891,17.79,85.1,1020.13
5892,17.79,85.08,1020.15
5893,17.8,85.1,1020.12
5894,17.8,85.1,1020.15
5895,17.8,85.1,1020.15
5896,17.8,85.1,1020.16
5897,17.8,85.1,1020.17
5898,17.8,85.1,1020.17
5899,17.8,85.1,1020.19
5900,17.8,85.1,1020.18
5901,17.8,85.1,1020.2
5902,17.8,85.1,1020.19
5903,17.8,85.1,1020.22
5904,17.8,85.09,1020.2
5905,17.8,85.1,1020.2
5906,17.81,85.1,1020.21
5907,17.8,85.1,1020.23
5908,17.8,85.1,1020.2
5909,17.8,85.09,1020.2
5910,17.8,85.1,1020.25
5911,17.8,85.09,1020.23
5912,17.8,85.11,1020.24
5913,17.8,85.09,1020.27
5914,17.81,85.1,1020.22
5915,17.8,85.1,1020.23
5916,17.8,85.1,1020.24
5917,17.8,85.1,1020.28
